Sentence_ID	Token	BIO_Tag
245	hyperlipidemia	B-DISEASE
245	.	O
245	Treatment	O
245	with	O
245	Aspirin	B-CHEMICAL
245	is	O
245	recommended	O
245	.	O
		
440	Emergency	O
440	colonoscopy	O
440	was	O
440	performed	O
440	on	O
440	the	O
440	right	O
440	shoulder	O
440	due	O
440	to	O
440	suspected	O
440	rheumatoid	B-DISEASE
440	arthritis	I-DISEASE
440	.	O
		
287	No	O
287	evidence	O
287	of	O
287	bronchial	B-DISEASE
287	asthma	I-DISEASE
287	was	O
287	found	O
287	during	O
287	the	O
287	last	O
287	ultrasound	O
287	.	O
		
60	The	O
60	clinical	O
60	picture	O
60	is	O
60	suggestive	O
60	of	O
60	seropositive	O
60	rheumatoid	B-DISEASE
60	arthritis	I-DISEASE
60	.	O
		
112	Patient	O
112	is	O
112	currently	O
112	on	O
112	Sertraline	B-CHEMICAL
112	for	O
112	the	O
112	management	O
112	of	O
112	bronchial	B-DISEASE
112	asthma	I-DISEASE
112	.	O
		
90	Fundus	O
90	examination	O
90	reveals	O
90	no	O
90	signs	O
90	of	O
90	proliferative	O
90	diabetic	B-DISEASE
90	retinopathy	I-DISEASE
90	.	O
		
437	Advised	O
437	the	O
437	patient	O
437	to	O
437	increase	O
437	dosage	O
437	of	O
437	Pantoprazole	B-CHEMICAL
437	due	O
437	to	O
437	worsening	O
437	gastric	B-DISEASE
437	ulcer	I-DISEASE
437	.	O
		
7	The	O
7	subject	O
7	denies	O
7	known	O
7	drug	B-DISEASE
7	allergies	I-DISEASE
7	but	O
7	reports	O
7	episodes	O
7	of	O
7	childhood	O
7	asthma	B-DISEASE
7	.	O
		
361	Patient	O
361	is	O
361	currently	O
361	on	O
361	Omeprazole	B-CHEMICAL
361	for	O
361	the	O
361	management	O
361	of	O
361	osteoarthritis	B-DISEASE
361	.	O
		
347	Emergency	O
347	EEG	O
347	was	O
347	performed	O
347	on	O
347	the	O
347	brain	O
347	due	O
347	to	O
347	suspected	O
347	psoriasis	B-DISEASE
347	.	O
		
339	The	O
339	patient	O
339	presents	O
339	with	O
339	symptoms	O
339	indicative	O
339	of	O
339	celiac	B-DISEASE
339	disease	I-DISEASE
339	.	O
339	Treatment	O
339	with	O
339	Metformin	B-CHEMICAL
339	is	O
339	recommended	O
339	.	O
		
159	Patient	O
159	denies	O
159	any	O
159	history	O
159	of	O
159	gastric	B-DISEASE
159	ulcer	I-DISEASE
159	but	O
159	reports	O
159	mild	O
159	discomfort	O
159	in	O
159	the	O
159	pelvis	O
159	.	O
		
151	Emergency	O
151	blood	O
151	chemistry	O
151	panel	O
151	was	O
151	performed	O
151	on	O
151	the	O
151	abdomen	O
151	due	O
151	to	O
151	suspected	O
151	chronic	B-DISEASE
151	kidney	I-DISEASE
151	disease	I-DISEASE
151	.	O
		
178	Discharged	O
178	with	O
178	a	O
178	prescription	O
178	for	O
178	Pantoprazole	B-CHEMICAL
178	and	O
178	instructions	O
178	to	O
178	return	O
178	if	O
178	COPD	B-DISEASE
178	symptoms	O
178	persist	O
178	.	O
		
394	Emergency	O
394	MRI	O
394	was	O
394	performed	O
394	on	O
394	the	O
394	right	O
394	lung	O
394	due	O
394	to	O
394	suspected	O
394	hypertension	B-DISEASE
394	.	O
		
185	A	O
185	recent	O
185	biopsy	O
185	of	O
185	the	O
185	thyroid	O
185	gland	O
185	confirmed	O
185	the	O
185	presence	O
185	of	O
185	atrial	B-DISEASE
185	fibrillation	I-DISEASE
185	.	O
		
450	Scheduled	O
450	a	O
450	follow-up	O
450	spirometry	O
450	to	O
450	monitor	O
450	the	O
450	condition	O
450	of	O
450	the	O
450	liver	O
450	.	O
		
11	Marked	O
11	hypercholesterolemia	B-DISEASE
11	is	O
11	observed	O
11	,	O
11	starting	O
11	statin	B-CHEMICAL
11	therapy	O
11	is	O
11	suggested	O
11	.	O
		
381	Scheduled	O
381	a	O
381	follow-up	O
381	echocardiogram	O
381	to	O
381	monitor	O
381	the	O
381	condition	O
381	of	O
381	the	O
381	kidneys	O
381	.	O
		
104	Patient	O
104	denies	O
104	any	O
104	history	O
104	of	O
104	hyperlipidemia	B-DISEASE
104	but	O
104	reports	O
104	mild	O
104	discomfort	O
104	in	O
104	the	O
104	brain	O
104	.	O
		
82	Macrocytic	B-DISEASE
82	anemia	I-DISEASE
82	detected	O
82	,	O
82	vitamin	B-CHEMICAL
82	B12	I-CHEMICAL
82	and	O
82	folate	B-CHEMICAL
82	dosage	O
82	recommended	O
82	.	O
		
39	Amoxicillin	B-CHEMICAL
39	+	O
39	Clavulanic	O
39	Acid	O
39	prescribed	O
39	for	O
39	6	O
39	days	O
39	for	O
39	suspected	O
39	bacterial	B-DISEASE
39	sinusitis	I-DISEASE
39	.	O
		
315	Advised	O
315	the	O
315	patient	O
315	to	O
315	increase	O
315	dosage	O
315	of	O
315	Citalopram	B-CHEMICAL
315	due	O
315	to	O
315	worsening	O
315	gastric	B-DISEASE
315	ulcer	I-DISEASE
315	.	O
		
168	A	O
168	recent	O
168	ultrasound	O
168	of	O
168	the	O
168	liver	O
168	confirmed	O
168	the	O
168	presence	O
168	of	O
168	osteoarthritis	B-DISEASE
168	.	O
		
470	No	O
470	evidence	O
470	of	O
470	psoriasis	B-DISEASE
470	was	O
470	found	O
470	during	O
470	the	O
470	last	O
470	ECG	O
470	.	O
		
297	Scheduled	O
297	a	O
297	follow-up	O
297	X-ray	O
297	to	O
297	monitor	O
297	the	O
297	condition	O
297	of	O
297	the	O
297	chest	O
297	.	O
		
475	Patient	O
475	is	O
475	currently	O
475	on	O
475	Ibuprofen	B-CHEMICAL
475	for	O
475	the	O
475	management	O
475	of	O
475	hypertension	B-DISEASE
475	.	O
		
199	Patient	O
199	is	O
199	currently	O
199	on	O
199	Metformin	B-CHEMICAL
199	for	O
199	the	O
199	management	O
199	of	O
199	psoriasis	B-DISEASE
199	.	O
		
298	No	O
298	evidence	O
298	of	O
298	major	O
298	depressive	B-DISEASE
298	disorder	I-DISEASE
298	was	O
298	found	O
298	during	O
298	the	O
298	last	O
298	ultrasound	O
298	.	O
		
417	No	O
417	evidence	O
417	of	O
417	hypertension	B-DISEASE
417	was	O
417	found	O
417	during	O
417	the	O
417	last	O
417	ultrasound	O
417	.	O
		
147	Advised	O
147	the	O
147	patient	O
147	to	O
147	increase	O
147	dosage	O
147	of	O
147	Amoxicillin	B-CHEMICAL
147	due	O
147	to	O
147	worsening	O
147	hypertension	B-DISEASE
147	.	O
		
393	Advised	O
393	the	O
393	patient	O
393	to	O
393	increase	O
393	dosage	O
393	of	O
393	Metformin	B-CHEMICAL
393	due	O
393	to	O
393	worsening	O
393	osteoarthritis	B-DISEASE
393	.	O
		
148	Emergency	O
148	ultrasound	O
148	was	O
148	performed	O
148	on	O
148	the	O
148	chest	O
148	due	O
148	to	O
148	suspected	O
148	gastric	B-DISEASE
148	ulcer	I-DISEASE
148	.	O
		
448	The	O
448	endoscopy	O
448	revealed	O
448	abnormalities	O
448	in	O
448	the	O
448	right	O
448	lung	O
448	,	O
448	suggesting	O
448	early-stage	O
448	anemia	B-DISEASE
448	.	O
		
288	Advised	O
288	the	O
288	patient	O
288	to	O
288	increase	O
288	dosage	O
288	of	O
288	Metformin	B-CHEMICAL
288	due	O
288	to	O
288	worsening	O
288	pneumonia	B-DISEASE
288	.	O
		
124	Emergency	O
124	X-ray	O
124	was	O
124	performed	O
124	on	O
124	the	O
124	chest	O
124	due	O
124	to	O
124	suspected	O
124	migraine	B-DISEASE
124	.	O
		
369	Scheduled	O
369	a	O
369	follow-up	O
369	echocardiogram	O
369	to	O
369	monitor	O
369	the	O
369	condition	O
369	of	O
369	the	O
369	pelvis	O
369	.	O
		
97	Myasthenia	B-DISEASE
97	gravis	I-DISEASE
97	suspected	O
97	,	O
97	anti-acetylcholine	O
97	receptor	O
97	antibody	O
97	test	O
97	indicated	O
97	.	O
		
144	Emergency	O
144	echocardiogram	O
144	was	O
144	performed	O
144	on	O
144	the	O
144	pelvis	O
144	due	O
144	to	O
144	suspected	O
144	bronchial	B-DISEASE
144	asthma	I-DISEASE
144	.	O
		
240	Advised	O
240	the	O
240	patient	O
240	to	O
240	increase	O
240	dosage	O
240	of	O
240	Aspirin	B-CHEMICAL
240	due	O
240	to	O
240	worsening	O
240	celiac	B-DISEASE
240	disease	I-DISEASE
240	.	O
		
443	No	O
443	evidence	O
443	of	O
443	osteoarthritis	B-DISEASE
443	was	O
443	found	O
443	during	O
443	the	O
443	last	O
443	spirometry	O
443	.	O
		
98	The	O
98	daughter	O
98	presents	O
98	recurrent	O
98	episodes	O
98	of	O
98	acute	O
98	otitis	B-DISEASE
98	media	O
98	.	O
		
408	Advised	O
408	the	O
408	patient	O
408	to	O
408	increase	O
408	dosage	O
408	of	O
408	Pantoprazole	B-CHEMICAL
408	due	O
408	to	O
408	worsening	O
408	psoriasis	B-DISEASE
408	.	O
		
123	A	O
123	recent	O
123	endoscopy	O
123	of	O
123	the	O
123	abdomen	O
123	confirmed	O
123	the	O
123	presence	O
123	of	O
123	gastric	O
123	ulcer	B-DISEASE
123	.	O
		
184	Emergency	O
184	ultrasound	O
184	was	O
184	performed	O
184	on	O
184	the	O
184	thyroid	O
184	gland	O
184	due	O
184	to	O
184	suspected	O
184	pneumonia	B-DISEASE
184	.	O
		
203	The	O
203	patient	O
203	presents	O
203	with	O
203	symptoms	O
203	indicative	O
203	of	O
203	pneumonia	B-DISEASE
203	.	O
203	Treatment	O
203	with	O
203	Gabapentin	B-CHEMICAL
203	is	O
203	recommended	O
203	.	O
		
247	A	O
247	recent	O
247	MRI	O
247	of	O
247	the	O
247	left	O
247	eye	O
247	confirmed	O
247	the	O
247	presence	O
247	of	O
247	gastric	O
247	ulcer	B-DISEASE
247	.	O
		
306	Patient	O
306	is	O
306	currently	O
306	on	O
306	Levothyroxine	B-CHEMICAL
306	for	O
306	the	O
306	management	O
306	of	O
306	rheumatoid	B-DISEASE
306	arthritis	I-DISEASE
306	.	O
		
299	A	O
299	recent	O
299	X-ray	O
299	of	O
299	the	O
299	left	O
299	knee	O
299	confirmed	O
299	the	O
299	presence	O
299	of	O
299	migraine	B-DISEASE
299	.	O
		
352	The	O
352	patient	O
352	presents	O
352	with	O
352	symptoms	O
352	indicative	O
352	of	O
352	anemia	B-DISEASE
352	.	O
352	Treatment	O
352	with	O
352	Aspirin	B-CHEMICAL
352	is	O
352	recommended	O
352	.	O
		
387	The	O
387	patient	O
387	presents	O
387	with	O
387	symptoms	O
387	indicative	O
387	of	O
387	type	O
387	2	O
387	diabetes	B-DISEASE
387	.	O
387	Treatment	O
387	with	O
387	Pantoprazole	B-CHEMICAL
387	is	O
387	recommended	O
387	.	O
		
396	Scheduled	O
396	a	O
396	follow-up	O
396	biopsy	O
396	to	O
396	monitor	O
396	the	O
396	condition	O
396	of	O
396	the	O
396	thyroid	O
396	gland	O
396	.	O
		
285	Patient	O
285	is	O
285	currently	O
285	on	O
285	Ibuprofen	B-CHEMICAL
285	for	O
285	the	O
285	management	O
285	of	O
285	atrial	B-DISEASE
285	fibrillation	I-DISEASE
285	.	O
		
126	Advised	O
126	the	O
126	patient	O
126	to	O
126	increase	O
126	dosage	O
126	of	O
126	Omeprazole	B-CHEMICAL
126	due	O
126	to	O
126	worsening	O
126	chronic	B-DISEASE
126	kidney	I-DISEASE
126	disease	I-DISEASE
126	.	O
		
303	No	O
303	evidence	O
303	of	O
303	hyperlipidemia	B-DISEASE
303	was	O
303	found	O
303	during	O
303	the	O
303	last	O
303	echocardiogram	O
303	.	O
		
224	Emergency	O
224	colonoscopy	O
224	was	O
224	performed	O
224	on	O
224	the	O
224	right	O
224	lung	O
224	due	O
224	to	O
224	suspected	O
224	hyperlipidemia	B-DISEASE
224	.	O
		
419	No	O
419	evidence	O
419	of	O
419	gastric	B-DISEASE
419	ulcer	I-DISEASE
419	was	O
419	found	O
419	during	O
419	the	O
419	last	O
419	MRI	O
419	.	O
		
220	Advised	O
220	the	O
220	patient	O
220	to	O
220	increase	O
220	dosage	O
220	of	O
220	Lisinopril	B-CHEMICAL
220	due	O
220	to	O
220	worsening	O
220	atrial	B-DISEASE
220	fibrillation	I-DISEASE
220	.	O
		
130	Patient	O
130	denies	O
130	any	O
130	history	O
130	of	O
130	psoriasis	B-DISEASE
130	but	O
130	reports	O
130	mild	O
130	discomfort	O
130	in	O
130	the	O
130	abdomen	O
130	.	O
		
421	Advised	O
421	the	O
421	patient	O
421	to	O
421	increase	O
421	dosage	O
421	of	O
421	Losartan	B-CHEMICAL
421	due	O
421	to	O
421	worsening	O
421	migraine	B-DISEASE
421	.	O
		
290	Patient	O
290	is	O
290	currently	O
290	on	O
290	Amlodipine	B-CHEMICAL
290	for	O
290	the	O
290	management	O
290	of	O
290	hypothyroidism	B-DISEASE
290	.	O
		
445	Scheduled	O
445	a	O
445	follow-up	O
445	X-ray	O
445	to	O
445	monitor	O
445	the	O
445	condition	O
445	of	O
445	the	O
445	cervical	O
445	spine	O
445	.	O
		
377	Patient	O
377	is	O
377	currently	O
377	on	O
377	Losartan	B-CHEMICAL
377	for	O
377	the	O
377	management	O
377	of	O
377	chronic	B-DISEASE
377	kidney	I-DISEASE
377	disease	I-DISEASE
377	.	O
		
292	Advised	O
292	the	O
292	patient	O
292	to	O
292	increase	O
292	dosage	O
292	of	O
292	Amlodipine	B-CHEMICAL
292	due	O
292	to	O
292	worsening	O
292	atrial	B-DISEASE
292	fibrillation	I-DISEASE
292	.	O
		
356	A	O
356	recent	O
356	endoscopy	O
356	of	O
356	the	O
356	cervical	O
356	spine	O
356	confirmed	O
356	the	O
356	presence	O
356	of	O
356	type	O
356	2	O
356	diabetes	B-DISEASE
356	.	O
		
295	A	O
295	recent	O
295	echocardiogram	O
295	of	O
295	the	O
295	brain	O
295	confirmed	O
295	the	O
295	presence	O
295	of	O
295	hypertension	B-DISEASE
295	.	O
		
397	Scheduled	O
397	a	O
397	follow-up	O
397	endoscopy	O
397	to	O
397	monitor	O
397	the	O
397	condition	O
397	of	O
397	the	O
397	chest	O
397	.	O
		
341	Patient	O
341	denies	O
341	any	O
341	history	O
341	of	O
341	psoriasis	B-DISEASE
341	but	O
341	reports	O
341	mild	O
341	discomfort	O
341	in	O
341	the	O
341	lumbar	O
341	spine	O
341	.	O
		
113	Patient	O
113	denies	O
113	any	O
113	history	O
113	of	O
113	osteoarthritis	B-DISEASE
113	but	O
113	reports	O
113	mild	O
113	discomfort	O
113	in	O
113	the	O
113	right	O
113	shoulder	O
113	.	O
		
180	No	O
180	evidence	O
180	of	O
180	rheumatoid	B-DISEASE
180	arthritis	I-DISEASE
180	was	O
180	found	O
180	during	O
180	the	O
180	last	O
180	X-ray	O
180	.	O
		
308	A	O
308	recent	O
308	EEG	O
308	of	O
308	the	O
308	abdomen	O
308	confirmed	O
308	the	O
308	presence	O
308	of	O
308	celiac	B-DISEASE
308	disease	I-DISEASE
308	.	O
		
433	A	O
433	recent	O
433	colonoscopy	O
433	of	O
433	the	O
433	thyroid	O
433	gland	O
433	confirmed	O
433	the	O
433	presence	O
433	of	O
433	atrial	B-DISEASE
433	fibrillation	I-DISEASE
433	.	O
		
488	Advised	O
488	the	O
488	patient	O
488	to	O
488	increase	O
488	dosage	O
488	of	O
488	Amoxicillin	B-CHEMICAL
488	due	O
488	to	O
488	worsening	O
488	pneumonia	B-DISEASE
488	.	O
		
482	Patient	O
482	denies	O
482	any	O
482	history	O
482	of	O
482	pneumonia	B-DISEASE
482	but	O
482	reports	O
482	mild	O
482	discomfort	O
482	in	O
482	the	O
482	abdomen	O
482	.	O
		
423	Discharged	O
423	with	O
423	a	O
423	prescription	O
423	for	O
423	Omeprazole	B-CHEMICAL
423	and	O
423	instructions	O
423	to	O
423	return	O
423	if	O
423	anemia	B-DISEASE
423	symptoms	O
423	persist	O
423	.	O
		
234	Scheduled	O
234	a	O
234	follow-up	O
234	CT	O
234	scan	O
234	to	O
234	monitor	O
234	the	O
234	condition	O
234	of	O
234	the	O
234	chest	O
234	.	O
		
312	Patient	O
312	denies	O
312	any	O
312	history	O
312	of	O
312	migraine	B-DISEASE
312	but	O
312	reports	O
312	mild	O
312	discomfort	O
312	in	O
312	the	O
312	right	O
312	lung	O
312	.	O
		
165	Advised	O
165	the	O
165	patient	O
165	to	O
165	increase	O
165	dosage	O
165	of	O
165	Amoxicillin	B-CHEMICAL
165	due	O
165	to	O
165	worsening	O
165	rheumatoid	B-DISEASE
165	arthritis	I-DISEASE
165	.	O
		
137	The	O
137	ultrasound	O
137	revealed	O
137	abnormalities	O
137	in	O
137	the	O
137	right	O
137	shoulder	O
137	,	O
137	suggesting	O
137	early-stage	B-DISEASE
137	rheumatoid	I-DISEASE
137	arthritis	I-DISEASE
137	.	O
		
198	The	O
198	patient	O
198	presents	O
198	with	O
198	symptoms	O
198	indicative	O
198	of	O
198	atrial	B-DISEASE
198	fibrillation	I-DISEASE
198	.	O
198	Treatment	O
198	with	O
198	Lisinopril	B-CHEMICAL
198	is	O
198	recommended	O
198	.	O
		
259	A	O
259	recent	O
259	CT	O
259	scan	O
259	of	O
259	the	O
259	right	O
259	shoulder	O
259	confirmed	O
259	the	O
259	presence	O
259	of	O
259	type	O
259	2	O
259	diabetes	B-DISEASE
259	.	O
		
233	Patient	O
233	is	O
233	currently	O
233	on	O
233	Gabapentin	B-CHEMICAL
233	for	O
233	the	O
233	management	O
233	of	O
233	atrial	B-DISEASE
233	fibrillation	I-DISEASE
233	.	O
		
116	Patient	O
116	denies	O
116	any	O
116	history	O
116	of	O
116	osteoarthritis	B-DISEASE
116	but	O
116	reports	O
116	mild	O
116	discomfort	O
116	in	O
116	the	O
116	cervical	O
116	spine	O
116	.	O
		
121	Discharged	O
121	with	O
121	a	O
121	prescription	O
121	for	O
121	Lisinopril	B-CHEMICAL
121	and	O
121	instructions	O
121	to	O
121	return	O
121	if	O
121	rheumatoid	B-DISEASE
121	arthritis	I-DISEASE
121	symptoms	O
121	persist	O
121	.	O
		
350	Patient	O
350	is	O
350	currently	O
350	on	O
350	Lisinopril	B-CHEMICAL
350	for	O
350	the	O
350	management	O
350	of	O
350	hypertension	B-DISEASE
350	.	O
		
225	A	O
225	recent	O
225	ECG	O
225	of	O
225	the	O
225	brain	O
225	confirmed	O
225	the	O
225	presence	O
225	of	O
225	anemia	B-DISEASE
225	.	O
		
403	Scheduled	O
403	a	O
403	follow-up	O
403	CT	O
403	scan	O
403	to	O
403	monitor	O
403	the	O
403	condition	O
403	of	O
403	the	O
403	right	O
403	shoulder	O
403	.	O
		
398	Patient	O
398	is	O
398	currently	O
398	on	O
398	Amoxicillin	B-CHEMICAL
398	for	O
398	the	O
398	management	O
398	of	O
398	hypothyroidism	B-DISEASE
398	.	O
		
128	Patient	O
128	is	O
128	currently	O
128	on	O
128	Gabapentin	B-CHEMICAL
128	for	O
128	the	O
128	management	O
128	of	O
128	chronic	B-DISEASE
128	kidney	I-DISEASE
128	disease	I-DISEASE
128	.	O
		
286	Discharged	O
286	with	O
286	a	O
286	prescription	O
286	for	O
286	Levothyroxine	B-CHEMICAL
286	and	O
286	instructions	O
286	to	O
286	return	O
286	if	O
286	chronic	B-DISEASE
286	kidney	I-DISEASE
286	disease	I-DISEASE
286	symptoms	O
286	persist	O
286	.	O
		
412	Patient	O
412	is	O
412	currently	O
412	on	O
412	Losartan	B-CHEMICAL
412	for	O
412	the	O
412	management	O
412	of	O
412	bronchial	B-DISEASE
412	asthma	I-DISEASE
412	.	O
		
108	Scheduled	O
108	a	O
108	follow-up	O
108	endoscopy	O
108	to	O
108	monitor	O
108	the	O
108	condition	O
108	of	O
108	the	O
108	liver	O
108	.	O
		
371	No	O
371	evidence	O
371	of	O
371	chronic	B-DISEASE
371	kidney	I-DISEASE
371	disease	I-DISEASE
371	was	O
371	found	O
371	during	O
371	the	O
371	last	O
371	endoscopy	O
371	.	O
		
326	The	O
326	patient	O
326	presents	O
326	with	O
326	symptoms	O
326	indicative	O
326	of	O
326	hyperlipidemia	B-DISEASE
326	.	O
326	Treatment	O
326	with	O
326	Metformin	B-CHEMICAL
326	is	O
326	recommended	O
326	.	O
		
134	No	O
134	evidence	O
134	of	O
134	psoriasis	B-DISEASE
134	was	O
134	found	O
134	during	O
134	the	O
134	last	O
134	spirometry	O
134	.	O
		
453	Patient	O
453	denies	O
453	any	O
453	history	O
453	of	O
453	anemia	B-DISEASE
453	but	O
453	reports	O
453	mild	O
453	discomfort	O
453	in	O
453	the	O
453	thyroid	O
453	gland	O
453	.	O
		
45	Orthopedic	O
45	evaluation	O
45	required	O
45	for	O
45	suspected	O
45	tear	O
45	of	O
45	the	O
45	medial	O
45	meniscus	O
45	of	O
45	the	O
45	left	O
45	knee	O
45	.	O
		
461	The	O
461	ultrasound	O
461	revealed	O
461	abnormalities	O
461	in	O
461	the	O
461	cervical	O
461	spine	O
461	,	O
461	suggesting	O
461	early-stage	B-DISEASE
461	celiac	I-DISEASE
461	disease	I-DISEASE
461	.	O
		
66	Thyroid	O
66	ultrasound	O
66	shows	O
66	a	O
66	solid	O
66	hypoechoic	O
66	nodule	O
66	in	O
66	the	O
66	right	O
66	lobe	O
66	measuring	O
66	1.5	O
66	cm	O
66	.	O
		
284	Patient	O
284	denies	O
284	any	O
284	history	O
284	of	O
284	rheumatoid	B-DISEASE
284	arthritis	I-DISEASE
284	but	O
284	reports	O
284	mild	O
284	discomfort	O
284	in	O
284	the	O
284	right	O
284	lung	O
284	.	O
		
86	Timolol-based	O
86	eye	O
86	drops	O
86	prescribed	O
86	for	O
86	intraocular	O
86	pressure	O
86	control	O
86	.	O
		
243	The	O
243	colonoscopy	O
243	revealed	O
243	abnormalities	O
243	in	O
243	the	O
243	left	O
243	knee	O
243	,	O
243	suggesting	O
243	early-stage	O
243	migraine	B-DISEASE
243	.	O
		
187	Emergency	O
187	CT	O
187	scan	O
187	was	O
187	performed	O
187	on	O
187	the	O
187	cervical	O
187	spine	O
187	due	O
187	to	O
187	suspected	O
187	osteoarthritis	B-DISEASE
187	.	O
		
384	The	O
384	spirometry	O
384	revealed	O
384	abnormalities	O
384	in	O
384	the	O
384	cervical	O
384	spine	O
384	,	O
384	suggesting	O
384	early-stage	O
384	anemia	B-DISEASE
384	.	O
		
160	Patient	O
160	denies	O
160	any	O
160	history	O
160	of	O
160	atrial	B-DISEASE
160	fibrillation	I-DISEASE
160	but	O
160	reports	O
160	mild	O
160	discomfort	O
160	in	O
160	the	O
160	left	O
160	eye	O
160	.	O
		
13	The	O
13	electrocardiogram	O
13	shows	O
13	no	O
13	acute	O
13	ischemic	O
13	alterations	O
13	of	O
13	the	O
13	myocardium	O
13	.	O
		
36	The	O
36	patient	O
36	's	O
36	mother	O
36	died	O
36	of	O
36	ovarian	B-DISEASE
36	cancer	I-DISEASE
36	at	O
36	the	O
36	age	O
36	of	O
36	50	O
36	.	O
		
29	The	O
29	patient	O
29	reports	O
29	exertional	O
29	dyspnea	B-DISEASE
29	and	O
29	persistent	O
29	dry	B-DISEASE
29	cough	I-DISEASE
29	for	O
29	two	O
29	weeks	O
29	.	O
		
171	Discharged	O
171	with	O
171	a	O
171	prescription	O
171	for	O
171	Pantoprazole	B-CHEMICAL
171	and	O
171	instructions	O
171	to	O
171	return	O
171	if	O
171	celiac	B-DISEASE
171	disease	I-DISEASE
171	symptoms	O
171	persist	O
171	.	O
		
143	The	O
143	patient	O
143	presents	O
143	with	O
143	symptoms	O
143	indicative	O
143	of	O
143	hyperlipidemia	B-DISEASE
143	.	O
143	Treatment	O
143	with	O
143	Metformin	B-CHEMICAL
143	is	O
143	recommended	O
143	.	O
		
399	Scheduled	O
399	a	O
399	follow-up	O
399	EEG	O
399	to	O
399	monitor	O
399	the	O
399	condition	O
399	of	O
399	the	O
399	pelvis	O
399	.	O
		
343	A	O
343	recent	O
343	endoscopy	O
343	of	O
343	the	O
343	pelvis	O
343	confirmed	O
343	the	O
343	presence	O
343	of	O
343	pneumonia	B-DISEASE
343	.	O
		
222	Discharged	O
222	with	O
222	a	O
222	prescription	O
222	for	O
222	Omeprazole	B-CHEMICAL
222	and	O
222	instructions	O
222	to	O
222	return	O
222	if	O
222	gastric	B-DISEASE
222	ulcer	I-DISEASE
222	symptoms	O
222	persist	O
222	.	O
		
96	Pure	O
96	tone	O
96	audiometry	O
96	reveals	O
96	symmetrical	O
96	bilateral	O
96	sensorineural	B-DISEASE
96	hearing	I-DISEASE
96	loss	I-DISEASE
96	.	O
		
52	Patient	O
52	on	O
52	chronic	O
52	treatment	O
52	with	O
52	Levothyroxine	B-CHEMICAL
52	100	O
52	mcg	O
52	for	O
52	Hashimoto	B-DISEASE
52	's	I-DISEASE
52	thyroiditis	I-DISEASE
52	.	O
		
241	A	O
241	recent	O
241	MRI	O
241	of	O
241	the	O
241	chest	O
241	confirmed	O
241	the	O
241	presence	O
241	of	O
241	psoriasis	B-DISEASE
241	.	O
		
485	Scheduled	O
485	a	O
485	follow-up	O
485	colonoscopy	O
485	to	O
485	monitor	O
485	the	O
485	condition	O
485	of	O
485	the	O
485	chest	O
485	.	O
		
379	The	O
379	EEG	O
379	revealed	O
379	abnormalities	O
379	in	O
379	the	O
379	chest	O
379	,	O
379	suggesting	O
379	early-stage	B-DISEASE
379	rheumatoid	I-DISEASE
379	arthritis	I-DISEASE
379	.	O
		
179	A	O
179	recent	O
179	EEG	O
179	of	O
179	the	O
179	liver	O
179	confirmed	O
179	the	O
179	presence	O
179	of	O
179	hyperlipidemia	B-DISEASE
179	.	O
		
42	The	O
42	electroencephalogram	O
42	(	O
42	EEG	O
42	)	O
42	shows	O
42	a	O
42	tracing	O
42	within	O
42	normal	O
42	limits	O
42	for	O
42	the	O
42	age	O
42	.	O
		
499	Scheduled	O
499	a	O
499	follow-up	O
499	X-ray	O
499	to	O
499	monitor	O
499	the	O
499	condition	O
499	of	O
499	the	O
499	left	O
499	knee	O
499	.	O
		
422	A	O
422	recent	O
422	echocardiogram	O
422	of	O
422	the	O
422	pelvis	O
422	confirmed	O
422	the	O
422	presence	O
422	of	O
422	chronic	B-DISEASE
422	kidney	I-DISEASE
422	disease	I-DISEASE
422	.	O
		
207	A	O
207	recent	O
207	X-ray	O
207	of	O
207	the	O
207	right	O
207	shoulder	O
207	confirmed	O
207	the	O
207	presence	O
207	of	O
207	osteoarthritis	B-DISEASE
207	.	O
		
283	Advised	O
283	the	O
283	patient	O
283	to	O
283	increase	O
283	dosage	O
283	of	O
283	Gabapentin	B-CHEMICAL
283	due	O
283	to	O
283	worsening	O
283	gastric	B-DISEASE
283	ulcer	I-DISEASE
283	.	O
		
255	Discharged	O
255	with	O
255	a	O
255	prescription	O
255	for	O
255	Lisinopril	B-CHEMICAL
255	and	O
255	instructions	O
255	to	O
255	return	O
255	if	O
255	hypertension	B-DISEASE
255	symptoms	O
255	persist	O
255	.	O
		
413	No	O
413	evidence	O
413	of	O
413	COPD	B-DISEASE
413	was	O
413	found	O
413	during	O
413	the	O
413	last	O
413	MRI	O
413	.	O
		
5	Absolute	O
5	rest	O
5	and	O
5	intake	O
5	of	O
5	Ibuprofen	B-CHEMICAL
5	400	O
5	mg	O
5	are	O
5	recommended	O
5	for	O
5	acute	B-DISEASE
5	pain	I-DISEASE
5	in	O
5	the	O
5	right	O
5	femur	O
5	.	O
		
257	Patient	O
257	denies	O
257	any	O
257	history	O
257	of	O
257	type	O
257	2	O
257	diabetes	B-DISEASE
257	but	O
257	reports	O
257	mild	O
257	discomfort	O
257	in	O
257	the	O
257	liver	O
257	.	O
		
449	The	O
449	patient	O
449	presents	O
449	with	O
449	symptoms	O
449	indicative	O
449	of	O
449	type	O
449	2	O
449	diabetes	B-DISEASE
449	.	O
449	Treatment	O
449	with	O
449	Levothyroxine	B-CHEMICAL
